#Source,#CH1,#CH2
#Second,#Volt,#Volt
-0.00024792,-0.0096,-0.0408
-0.00024788,-0.0104,-0.0408
-0.00024784,-0.0088,-0.0408
-0.0002478,-0.0088,-0.0416
-0.00024776,-0.0104,-0.0408
-0.00024772,-0.0096,-0.0408
-0.00024768,-0.0112,-0.0408
-0.00024764,-0.0096,-0.0408
-0.0002476,-0.0096,-0.0408
-0.00024756,-0.0096,-0.0408
-0.00024752,-0.0088,-0.0408
-0.00024748,-0.0088,-0.0416
-0.00024744,-0.0096,-0.0408
-0.0002474,-0.0088,-0.0416
-0.00024736,-0.0088,-0.0408
-0.00024732,-0.0096,-0.0408
-0.00024728,-0.0088,-0.0416
-0.00024724,-0.0104,-0.0408
-0.0002472,-0.0104,-0.0392
-0.00024716,-0.0096,-0.0408
-0.00024712,-0.0104,-0.04
-0.00024708,-0.0088,-0.0408
-0.00024704,-0.0112,-0.0408
-0.000247,-0.0088,-0.0408
-0.00024696,-0.0104,-0.0416
-0.00024692,-0.0112,-0.0408
-0.00024688,-0.0096,-0.0408
-0.00024684,-0.0096,-0.04
-0.0002468,-0.0088,-0.0408
-0.00024676,-0.0088,-0.0408
-0.00024672,-0.0112,-0.0408
-0.00024668,-0.0088,-0.0416
-0.00024664,-0.0088,-0.0416
-0.0002466,-0.0088,-0.0408
-0.00024656,-0.0104,-0.0408
-0.00024652,-0.008,-0.0408
-0.00024648,-0.008,-0.0424
-0.00024644,-0.0096,-0.0416
-0.0002464,-0.0088,-0.0408
-0.00024636,-0.0088,-0.0408
-0.00024632,-0.0096,-0.0416
-0.00024628,-0.0088,-0.0408
-0.00024624,-0.0096,-0.0408
-0.0002462,-0.0088,-0.0408
-0.00024616,-0.0088,-0.0416
-0.00024612,-0.0104,-0.0408
-0.00024608,-0.0104,-0.0408
-0.00024604,-0.0088,-0.0408
-0.000246,-0.0096,-0.0416
-0.00024596,-0.0088,-0.0408
-0.00024592,-0.0088,-0.0416
-0.00024588,-0.0104,-0.0424
-0.00024584,-0.0088,-0.04
-0.0002458,-0.0088,-0.0408
-0.00024576,-0.0088,-0.0408
-0.00024572,-0.0088,-0.0408
-0.00024568,-0.0088,-0.0408
-0.00024564,-0.0088,-0.0408
-0.0002456,-0.0088,-0.0408
-0.00024556,-0.0104,-0.04
-0.00024552,-0.008,-0.0408
-0.00024548,-0.0088,-0.0416
-0.00024544,-0.0088,-0.0408
-0.0002454,-0.0104,-0.0408
-0.00024536,-0.0096,-0.0408
-0.00024532,-0.0104,-0.04
-0.00024528,-0.0072,-0.0424
-0.00024524,-0.0072,-0.0416
-0.0002452,-0.0104,-0.0408
-0.00024516,-0.0088,-0.0408
-0.00024512,-0.0088,-0.0416
-0.00024508,-0.0088,-0.0408
-0.00024504,-0.0088,-0.0424
-0.000245,-0.0096,-0.0408
-0.00024496,-0.0088,-0.0408
-0.00024492,-0.0088,-0.0416
-0.00024488,-0.0096,-0.0424
-0.00024484,-0.0088,-0.0424
-0.0002448,-0.0088,-0.0408
-0.00024476,-0.0088,-0.0408
-0.00024472,-0.0088,-0.0408
-0.00024468,-0.0088,-0.0416
-0.00024464,-0.0088,-0.0416
-0.0002446,-0.0088,-0.0424
-0.00024456,-0.0088,-0.0408
-0.00024452,-0.0088,-0.0408
-0.00024448,-0.0088,-0.0408
-0.00024444,-0.0088,-0.0408
-0.0002444,-0.0088,-0.0416
-0.00024436,-0.0088,-0.0416
-0.00024432,-0.0088,-0.0416
-0.00024428,-0.0088,-0.0416
-0.00024424,-0.0088,-0.0416
-0.0002442,-0.008,-0.0424
-0.00024416,-0.0088,-0.0408
-0.00024412,-0.0088,-0.0408
-0.00024408,-0.0088,-0.0424
-0.00024404,-0.008,-0.0408
-0.000244,-0.0088,-0.0416
-0.00024396,-0.0088,-0.0416
-0.00024392,-0.0088,-0.0416
-0.00024388,-0.0072,-0.0416
-0.00024384,-0.0072,-0.0408
-0.0002438,-0.008,-0.0408
-0.00024376,-0.0088,-0.0416
-0.00024372,-0.0088,-0.0416
-0.00024368,-0.008,-0.0408
-0.00024364,-0.0072,-0.0432
-0.0002436,-0.0088,-0.0408
-0.00024356,-0.0088,-0.0424
-0.00024352,-0.008,-0.0416
-0.00024348,-0.0096,-0.04
-0.00024344,-0.0088,-0.0408
-0.0002434,-0.0088,-0.0424
-0.00024336,-0.0072,-0.0424
-0.00024332,-0.008,-0.0424
-0.00024328,-0.0088,-0.0416
-0.00024324,-0.0088,-0.0424
-0.0002432,-0.0088,-0.0408
-0.00024316,-0.0088,-0.0416
-0.00024312,-0.0088,-0.0416
-0.00024308,-0.0072,-0.0424
-0.00024304,-0.0088,-0.0416
-0.000243,-0.0072,-0.04
-0.00024296,-0.0088,-0.0408
-0.00024292,-0.008,-0.0424
-0.00024288,-0.0088,-0.0408
-0.00024284,-0.0072,-0.0432
-0.0002428,-0.008,-0.0416
-0.00024276,-0.0088,-0.0408
-0.00024272,-0.0072,-0.0416
-0.00024268,-0.0088,-0.0416
-0.00024264,-0.0088,-0.0408
-0.0002426,-0.0088,-0.0416
-0.00024256,-0.0072,-0.044
-0.00024252,-0.0072,-0.0432
-0.00024248,-0.0072,-0.0416
-0.00024244,-0.008,-0.0408
-0.0002424,-0.0072,-0.0424
-0.00024236,-0.0088,-0.0408
-0.00024232,-0.0088,-0.0416
-0.00024228,-0.008,-0.0416
-0.00024224,-0.0072,-0.0424
-0.0002422,-0.0064,-0.0416
-0.00024216,-0.0088,-0.0408
-0.00024212,-0.0072,-0.0416
-0.00024208,-0.0072,-0.0424
-0.00024204,-0.0064,-0.0408
-0.000242,-0.0072,-0.0408
-0.00024196,-0.0072,-0.0424
-0.00024192,-0.008,-0.0416
-0.00024188,-0.008,-0.0424
-0.00024184,-0.008,-0.0416
-0.0002418,-0.008,-0.0432
-0.00024176,-0.0088,-0.0408
-0.00024172,-0.008,-0.0408
-0.00024168,-0.008,-0.0432
-0.00024164,-0.0088,-0.0424
-0.0002416,-0.0088,-0.0416
-0.00024156,-0.008,-0.0424
-0.00024152,-0.0088,-0.0424
-0.00024148,-0.008,-0.0408
-0.00024144,-0.0072,-0.0432
-0.0002414,-0.0064,-0.0416
-0.00024136,-0.008,-0.0424
-0.00024132,-0.0072,-0.0408
-0.00024128,-0.0088,-0.0408
-0.00024124,-0.0064,-0.0432
-0.0002412,-0.0072,-0.0424
-0.00024116,-0.0072,-0.0408
-0.00024112,-0.0072,-0.0424
-0.00024108,-0.0072,-0.0408
-0.00024104,-0.0064,-0.0424
-0.000241,-0.0072,-0.0416
-0.00024096,-0.0064,-0.0416
-0.00024092,-0.0072,-0.0416
-0.00024088,-0.008,-0.0416
-0.00024084,-0.008,-0.0424
-0.0002408,-0.0072,-0.0408
-0.00024076,-0.008,-0.0408
-0.00024072,-0.0072,-0.0432
-0.00024068,-0.0064,-0.0432
-0.00024064,-0.0088,-0.0408
-0.0002406,-0.0072,-0.0416
-0.00024056,-0.0088,-0.0408
-0.00024052,-0.0072,-0.0416
-0.00024048,-0.0072,-0.0416
-0.00024044,-0.0072,-0.0408
-0.0002404,-0.0064,-0.0416
-0.00024036,-0.0064,-0.0424
-0.00024032,-0.0072,-0.0408
-0.00024028,-0.008,-0.0408
-0.00024024,-0.0064,-0.0416
-0.0002402,-0.0072,-0.0416
-0.00024016,-0.0072,-0.0424
-0.00024012,-0.0064,-0.0416
-0.00024008,-0.0064,-0.0416
-0.00024004,-0.0064,-0.0416
-0.00024,-0.0056,-0.0424
-0.00023996,-0.0064,-0.0416
-0.00023992,-0.0064,-0.0408
-0.00023988,-0.008,-0.0408
-0.00023984,-0.008,-0.0424
-0.0002398,-0.0064,-0.0424
-0.00023976,-0.0072,-0.0416
-0.00023972,-0.0064,-0.0424
-0.00023968,-0.0072,-0.0432
-0.00023964,-0.0064,-0.0424
-0.0002396,-0.0056,-0.0432
-0.00023956,-0.0064,-0.0416
-0.00023952,-0.0056,-0.0424
-0.00023948,-0.0072,-0.0416
-0.00023944,-0.0072,-0.0408
-0.0002394,-0.0072,-0.0424
-0.00023936,-0.0048,-0.0424
-0.00023932,-0.0056,-0.0416
-0.00023928,-0.0072,-0.0424
-0.00023924,-0.0064,-0.0424
-0.0002392,-0.0064,-0.0424
-0.00023916,-0.0064,-0.0432
-0.00023912,-0.008,-0.0408
-0.00023908,-0.004,-0.0424
-0.00023904,-0.0064,-0.0416
-0.000239,-0.0056,-0.0424
-0.00023896,-0.0064,-0.0432
-0.00023892,-0.0072,-0.0416
-0.00023888,-0.0072,-0.0424
-0.00023884,-0.0064,-0.0416
-0.0002388,-0.0072,-0.04
-0.00023876,-0.0056,-0.0424
-0.00023872,-0.0064,-0.0424
-0.00023868,-0.0048,-0.044
-0.00023864,-0.0048,-0.0432
-0.0002386,-0.0056,-0.0424
-0.00023856,-0.0072,-0.0424
-0.00023852,-0.0064,-0.0424
-0.00023848,-0.0056,-0.044
-0.00023844,-0.0056,-0.0408
-0.0002384,-0.0048,-0.0424
-0.00023836,-0.0064,-0.0424
-0.00023832,-0.0064,-0.0416
-0.00023828,-0.0056,-0.0432
-0.00023824,-0.0064,-0.0408
-0.0002382,-0.0056,-0.0424
-0.00023816,-0.0072,-0.0424
-0.00023812,-0.0048,-0.0424
-0.00023808,-0.0056,-0.0432
-0.00023804,-0.0064,-0.0424
-0.000238,-0.0048,-0.0424
-0.00023796,-0.0064,-0.0424
-0.00023792,-0.0032,-0.044
-0.00023788,-0.0056,-0.0416
-0.00023784,-0.0032,-0.0432
-0.0002378,-0.0064,-0.0424
-0.00023776,-0.0056,-0.0432
-0.00023772,-0.0064,-0.0416
-0.00023768,-0.0056,-0.0432
-0.00023764,-0.004,-0.044
-0.0002376,-0.0056,-0.0424
-0.00023756,-0.0048,-0.0424
-0.00023752,-0.0064,-0.0432
-0.00023748,-0.0064,-0.0424
-0.00023744,-0.0048,-0.0432
-0.0002374,-0.0048,-0.0432
-0.00023736,-0.0064,-0.0416
-0.00023732,-0.0056,-0.0424
-0.00023728,-0.0056,-0.0424
-0.00023724,-0.004,-0.044
-0.0002372,-0.0056,-0.0432
-0.00023716,-0.0056,-0.0424
-0.00023712,-0.0064,-0.0424
-0.00023708,-0.0048,-0.0432
-0.00023704,-0.0048,-0.0416
-0.000237,-0.0048,-0.0432
-0.00023696,-0.0056,-0.0408
-0.00023692,-0.0064,-0.0432
-0.00023688,-0.0064,-0.0432
-0.00023684,-0.0048,-0.0432
-0.0002368,-0.0056,-0.0408
-0.00023676,-0.004,-0.0424
-0.00023672,-0.0056,-0.0424
-0.00023668,-0.0048,-0.0416
-0.00023664,-0.004,-0.0432
-0.0002366,-0.004,-0.0432
-0.00023656,-0.004,-0.0416
-0.00023652,-0.0064,-0.044
-0.00023648,-0.0048,-0.0408
-0.00023644,-0.0048,-0.0432
-0.0002364,-0.0056,-0.0408
-0.00023636,-0.004,-0.044
-0.00023632,-0.0056,-0.0432
-0.00023628,-0.004,-0.0424
-0.00023624,-0.0064,-0.0432
-0.0002362,-0.0056,-0.0416
-0.00023616,-0.004,-0.0432
-0.00023612,-0.004,-0.0408
-0.00023608,-0.0056,-0.0432
-0.00023604,-0.0048,-0.0424
-0.000236,-0.0048,-0.0432
-0.00023596,-0.0032,-0.0432
-0.00023592,-0.0048,-0.0416
-0.00023588,-0.0048,-0.0424
-0.00023584,-0.0048,-0.0416
-0.0002358,-0.0032,-0.0432
-0.00023576,-0.004,-0.0424
-0.00023572,-0.004,-0.0416
-0.00023568,-0.0048,-0.0424
-0.00023564,-0.0048,-0.0424
-0.0002356,-0.0048,-0.0432
-0.00023556,-0.0056,-0.0424
-0.00023552,-0.0048,-0.0432
-0.00023548,-0.0032,-0.0424
-0.00023544,-0.004,-0.0416
-0.0002354,-0.0056,-0.0424
-0.00023536,-0.004,-0.0432
-0.00023532,-0.0048,-0.0416
-0.00023528,-0.0032,-0.0432
-0.00023524,-0.0064,-0.0408
-0.0002352,-0.004,-0.0424
-0.00023516,-0.0048,-0.0424
-0.00023512,-0.004,-0.0432
-0.00023508,-0.0048,-0.044
-0.00023504,-0.0032,-0.0432
-0.000235,-0.0048,-0.0424
-0.00023496,-0.0032,-0.0432
-0.00023492,-0.0048,-0.0424
-0.00023488,-0.0032,-0.044
-0.00023484,-0.0048,-0.0432
-0.0002348,-0.004,-0.0424
-0.00023476,-0.0032,-0.0424
-0.00023472,-0.0032,-0.0432
-0.00023468,-0.0032,-0.0432
-0.00023464,-0.0048,-0.0432
-0.0002346,-0.004,-0.0424
-0.00023456,-0.004,-0.0432
-0.00023452,-0.0056,-0.0416
-0.00023448,-0.0056,-0.0424
-0.00023444,-0.0032,-0.0424
-0.0002344,-0.0032,-0.044
-0.00023436,-0.0048,-0.0424
-0.00023432,-0.0056,-0.0424
-0.00023428,-0.004,-0.0432
-0.00023424,-0.004,-0.0432
-0.0002342,-0.0048,-0.0424
-0.00023416,-0.0032,-0.0432
-0.00023412,-0.004,-0.0432
-0.00023408,-0.0032,-0.0432
-0.00023404,-0.0032,-0.0424
-0.000234,-0.0032,-0.044
-0.00023396,-0.0032,-0.0424
-0.00023392,-0.0032,-0.0432
-0.00023388,-0.0032,-0.0432
-0.00023384,-0.0032,-0.0424
-0.0002338,-0.0024,-0.0432
-0.00023376,-0.0032,-0.0424
-0.00023372,-0.0032,-0.0424
-0.00023368,-0.0032,-0.0424
-0.00023364,-0.0032,-0.0432
-0.0002336,-0.004,-0.0424
-0.00023356,-0.004,-0.0432
-0.00023352,-0.0032,-0.044
-0.00023348,-0.004,-0.0424
-0.00023344,-0.0032,-0.0432
-0.0002334,-0.0024,-0.0432
-0.00023336,-0.004,-0.0408
-0.00023332,-0.0032,-0.0416
-0.00023328,-0.0032,-0.0432
-0.00023324,-0.004,-0.044
-0.0002332,-0.0048,-0.0424
-0.00023316,-0.0024,-0.0432
-0.00023312,-0.0032,-0.0432
-0.00023308,-0.0024,-0.0416
-0.00023304,-0.0032,-0.0432
-0.000233,-0.0032,-0.0432
-0.00023296,-0.004,-0.0424
-0.00023292,-0.0016,-0.0432
-0.00023288,-0.0048,-0.0416
-0.00023284,-0.0016,-0.044
-0.0002328,-0.0016,-0.0432
-0.00023276,-0.0016,-0.044
-0.00023272,-0.0024,-0.0432
-0.00023268,-0.0032,-0.0432
-0.00023264,-0.0032,-0.0432
-0.0002326,-0.0032,-0.0432
-0.00023256,-0.0024,-0.044
-0.00023252,-0.0032,-0.044
-0.00023248,-0.0032,-0.0432
-0.00023244,-0.0032,-0.0424
-0.0002324,-0.0032,-0.0432
-0.00023236,-0.0032,-0.0424
-0.00023232,-0.0032,-0.0424
-0.00023228,-0.0024,-0.0424
-0.00023224,-0.0024,-0.0424
-0.0002322,-0.0024,-0.0432
-0.00023216,-0.0032,-0.0432
-0.00023212,-0.0032,-0.0424
-0.00023208,-0.0032,-0.0424
-0.00023204,-0.0032,-0.0432
-0.000232,-0.0032,-0.0432
-0.00023196,-0.0032,-0.0424
-0.00023192,-0.0032,-0.0432
-0.00023188,-0.0032,-0.0416
-0.00023184,-0.0032,-0.0432
-0.0002318,-0.0008,-0.0424
-0.00023176,-0.0024,-0.0432
-0.00023172,-0.0032,-0.0432
-0.00023168,-0.0032,-0.0424
-0.00023164,-0.0024,-0.044
-0.0002316,-0.0024,-0.044
-0.00023156,-0.0016,-0.0448
-0.00023152,-0.004,-0.0416
-0.00023148,-0.0032,-0.0432
-0.00023144,-0.0032,-0.0424
-0.0002314,-0.0016,-0.044
-0.00023136,-0.0032,-0.0424
-0.00023132,-0.0024,-0.0432
-0.00023128,-0.0024,-0.0432
-0.00023124,-0.0024,-0.0424
-0.0002312,-0.0016,-0.0424
-0.00023116,-0.0016,-0.044
-0.00023112,-0.0016,-0.0432
-0.00023108,-0.0024,-0.0424
-0.00023104,-0.0032,-0.0432
-0.000231,-0.0032,-0.0424
-0.00023096,-0.0016,-0.0424
-0.00023092,-0.0016,-0.0432
-0.00023088,-0.0032,-0.0416
-0.00023084,-0.0016,-0.0432
-0.0002308,-0.0024,-0.0432
-0.00023076,-0.0016,-0.0424
-0.00023072,-0.0024,-0.0416
-0.00023068,-0.0016,-0.0432
-0.00023064,-0.0024,-0.0424
-0.0002306,-0.0024,-0.0432
-0.00023056,-0.0016,-0.0424
-0.00023052,-0.0008,-0.044
-0.00023048,-0.0024,-0.0424
-0.00023044,-0.0024,-0.0432
-0.0002304,-0.0024,-0.0424
-0.00023036,-0.0016,-0.0432
-0.00023032,-0.0008,-0.0432
-0.00023028,-0.0008,-0.0432
-0.00023024,-0.0008,-0.0424
-0.0002302,-0.0032,-0.0432
-0.00023016,-0.0016,-0.0432
-0.00023012,-0.0032,-0.044
-0.00023008,-0.0008,-0.0432
-0.00023004,0,-0.044
-0.00023,-0.0024,-0.0424
-0.00022996,-0.0032,-0.0424
-0.00022992,-0.0016,-0.0432
-0.00022988,-0.0024,-0.0424
-0.00022984,-0.0016,-0.0424
-0.0002298,-0.0024,-0.044
-0.00022976,-0.0024,-0.0432
-0.00022972,-0.0016,-0.044
-0.00022968,-0.0016,-0.0424
-0.00022964,-0.0016,-0.0432
-0.0002296,-0.0008,-0.0416
-0.00022956,-0.0008,-0.0432
-0.00022952,-0.0016,-0.0432
-0.00022948,-0.0016,-0.0424
-0.00022944,-0.0016,-0.0432
-0.0002294,0,-0.044
-0.00022936,-0.0016,-0.044
-0.00022932,0,-0.0432
-0.00022928,-0.0008,-0.0424
-0.00022924,-0.0016,-0.0432
-0.0002292,-0.0032,-0.0424
-0.00022916,0,-0.0456
-0.00022912,-0.0024,-0.0432
-0.00022908,-0.0008,-0.0432
-0.00022904,-0.0016,-0.044
-0.000229,-0.0016,-0.0424
-0.00022896,-0.0024,-0.0432
-0.00022892,-0.0032,-0.0424
-0.00022888,-0.0016,-0.0424
-0.00022884,0,-0.0432
-0.0002288,-0.0024,-0.0432
-0.00022876,0,-0.0448
-0.00022872,-0.0016,-0.0424
-0.00022868,-0.0016,-0.0432
-0.00022864,-0.0024,-0.0424
-0.0002286,-0.0016,-0.0432
-0.00022856,-0.0008,-0.0432
-0.00022852,0,-0.0432
-0.00022848,-0.0016,-0.0432
-0.00022844,-0.0008,-0.0424
-0.0002284,-0.0016,-0.0432
-0.00022836,0,-0.0432
-0.00022832,-0.0008,-0.0424
-0.00022828,-0.0016,-0.0432
-0.00022824,-0.0016,-0.0432
-0.0002282,-0.0016,-0.0416
-0.00022816,-0.0008,-0.044
-0.00022812,0,-0.0424
-0.00022808,-0.0024,-0.0424
-0.00022804,0,-0.0432
-0.000228,0,-0.044
-0.00022796,0,-0.0408
-0.00022792,-0.0016,-0.0432
-0.00022788,-0.0016,-0.0432
-0.00022784,-0.0008,-0.0432
-0.0002278,-0.0016,-0.0424
-0.00022776,0.0008,-0.0432
-0.00022772,0,-0.0432
-0.00022768,-0.0008,-0.0416
-0.00022764,0,-0.0432
-0.0002276,0,-0.0424
-0.00022756,-0.0008,-0.0416
-0.00022752,0,-0.0424
-0.00022748,0.0008,-0.044
-0.00022744,-0.0008,-0.0432
-0.0002274,-0.0008,-0.0432
-0.00022736,-0.0008,-0.0424
-0.00022732,0,-0.0432
-0.00022728,-0.0016,-0.0432
-0.00022724,-0.0008,-0.0432
-0.0002272,-0.0008,-0.044
-0.00022716,-0.0024,-0.0432
-0.00022712,0,-0.0432
-0.00022708,-0.0008,-0.044
-0.00022704,-0.0008,-0.0432
-0.000227,-0.0016,-0.0432
-0.00022696,0.0008,-0.0424
-0.00022692,0,-0.044
-0.00022688,0.0008,-0.0432
-0.00022684,0,-0.0432
-0.0002268,0.0008,-0.044
-0.00022676,0,-0.044
-0.00022672,-0.0016,-0.0424
-0.00022668,-0.0008,-0.0424
-0.00022664,0.0016,-0.044
-0.0002266,0.0008,-0.0424
-0.00022656,0.0008,-0.044
-0.00022652,0,-0.044
-0.00022648,0,-0.044
-0.00022644,-0.0008,-0.0424
-0.0002264,0,-0.0432
-0.00022636,-0.0008,-0.0432
-0.00022632,0,-0.0432
-0.00022628,-0.0008,-0.0432
-0.00022624,0,-0.0424
-0.0002262,-0.0008,-0.0424
-0.00022616,0.0008,-0.0432
-0.00022612,0.0008,-0.0432
-0.00022608,0,-0.0432
-0.00022604,0.0008,-0.044
-0.000226,-0.0008,-0.0432
-0.00022596,0,-0.0424
-0.00022592,0,-0.0432
-0.00022588,0,-0.0432
-0.00022584,0,-0.0432
-0.0002258,0.0008,-0.0432
-0.00022576,0.0016,-0.0432
-0.00022572,0.0024,-0.0432
-0.00022568,0,-0.0424
-0.00022564,0,-0.0432
-0.0002256,-0.0008,-0.0424
-0.00022556,0.0008,-0.0432
-0.00022552,0.0024,-0.0448
-0.00022548,0,-0.0432
-0.00022544,0.0016,-0.0432
-0.0002254,0.0008,-0.044
-0.00022536,-0.0008,-0.0432
-0.00022532,0.0016,-0.0432
-0.00022528,0,-0.0432
-0.00022524,0.0016,-0.044
-0.0002252,0,-0.0448
-0.00022516,0.0008,-0.0432
-0.00022512,0.0016,-0.0432
-0.00022508,0.0008,-0.0432
-0.00022504,0.0008,-0.0432
-0.000225,0.0008,-0.0424
-0.00022496,0,-0.0432
-0.00022492,0.0032,-0.044
-0.00022488,0.0008,-0.0432
-0.00022484,0.0008,-0.044
-0.0002248,0.0008,-0.0432
-0.00022476,0,-0.044
-0.00022472,0.0024,-0.044
-0.00022468,0,-0.0432
-0.00022464,0,-0.0432
-0.0002246,0.0008,-0.0424
-0.00022456,0,-0.0424
-0.00022452,0.0016,-0.0424
-0.00022448,0.0016,-0.044
-0.00022444,0.0008,-0.0432
-0.0002244,0.0008,-0.0432
-0.00022436,0.0008,-0.0432
-0.00022432,0.0016,-0.044
-0.00022428,0.0016,-0.0432
-0.00022424,0,-0.0424
-0.0002242,0.0016,-0.044
-0.00022416,0.0016,-0.0432
-0.00022412,0.0024,-0.0432
-0.00022408,0.0024,-0.044
-0.00022404,0.0024,-0.044
-0.000224,0.0016,-0.0432
-0.00022396,0.0008,-0.0432
-0.00022392,0.0016,-0.0432
-0.00022388,0.0016,-0.0432
-0.00022384,0,-0.0424
-0.0002238,0.0024,-0.0432
-0.00022376,0.0016,-0.044
-0.00022372,0.0024,-0.0432
-0.00022368,0.0016,-0.0432
-0.00022364,0.0024,-0.044
-0.0002236,0.0016,-0.0424
-0.00022356,0.0032,-0.0448
-0.00022352,0.0008,-0.044
-0.00022348,0.0016,-0.0432
-0.00022344,0.0016,-0.0432
-0.0002234,0.0008,-0.0432
-0.00022336,0.0016,-0.0432
-0.00022332,0.0024,-0.0424
-0.00022328,0.0024,-0.044
-0.00022324,0.0032,-0.0432
-0.0002232,0.0008,-0.044
-0.00022316,0.0016,-0.0432
-0.00022312,0.0016,-0.0424
-0.00022308,0,-0.0424
-0.00022304,0.0016,-0.044
-0.000223,0.0008,-0.0424
-0.00022296,0.0032,-0.0432
-0.00022292,0.0032,-0.0432
-0.00022288,0.0024,-0.044
-0.00022284,0,-0.0424
-0.0002228,0.0016,-0.0432
-0.00022276,0,-0.0432
-0.00022272,0.0024,-0.0432
-0.00022268,0.0024,-0.0432
-0.00022264,0.0016,-0.0432
-0.0002226,0.0008,-0.0424
-0.00022256,0.0016,-0.0432
-0.00022252,0.0032,-0.044
-0.00022248,0.0016,-0.044
-0.00022244,0.0016,-0.0424
-0.0002224,0.0032,-0.044
-0.00022236,0.0032,-0.0424
-0.00022232,0.0024,-0.0432
-0.00022228,0.0024,-0.0432
-0.00022224,0.0016,-0.0432
-0.0002222,0.0024,-0.0432
-0.00022216,0.0016,-0.044
-0.00022212,0.0016,-0.0432
-0.00022208,0.0016,-0.044
-0.00022204,0.0032,-0.044
-0.000222,0.0032,-0.0432
-0.00022196,0.0024,-0.0432
-0.00022192,0.0016,-0.0432
-0.00022188,0.0024,-0.044
-0.00022184,0.0016,-0.044
-0.0002218,0.0032,-0.0448
-0.00022176,0.0016,-0.0432
-0.00022172,0.0032,-0.0432
-0.00022168,0.0008,-0.0432
-0.00022164,0.0032,-0.044
-0.0002216,0.0032,-0.0432
-0.00022156,0.0024,-0.0432
-0.00022152,0.0024,-0.0432
-0.00022148,0.0024,-0.0416
-0.00022144,0.0032,-0.044
-0.0002214,0.0024,-0.0432
-0.00022136,0.004,-0.0432
-0.00022132,0.0048,-0.044
-0.00022128,0.0024,-0.0432
-0.00022124,0.0032,-0.0432
-0.0002212,0.0032,-0.0432
-0.00022116,0.0032,-0.044
-0.00022112,0.0032,-0.0432
-0.00022108,0.0032,-0.044
-0.00022104,0.0024,-0.0432
-0.000221,0.0016,-0.0416
-0.00022096,0.0032,-0.0432
-0.00022092,0.0024,-0.0432
-0.00022088,0.004,-0.0432
-0.00022084,0.0032,-0.0432
-0.0002208,0.0032,-0.044
-0.00022076,0.004,-0.0424
-0.00022072,0.0024,-0.0448
-0.00022068,0.0032,-0.044
-0.00022064,0.0016,-0.0432
-0.0002206,0.0032,-0.0432
-0.00022056,0.0032,-0.0432
-0.00022052,0.0032,-0.0432
-0.00022048,0.004,-0.0424
-0.00022044,0.004,-0.0432
-0.0002204,0.004,-0.044
-0.00022036,0.0032,-0.0432
-0.00022032,0.0024,-0.0432
-0.00022028,0.0032,-0.0424
-0.00022024,0.0032,-0.0432
-0.0002202,0.0032,-0.0432
-0.00022016,0.0032,-0.0432
-0.00022012,0.0024,-0.0432
-0.00022008,0.0032,-0.0432
-0.00022004,0.0024,-0.0424
-0.00022,0.0032,-0.0432
-0.00021996,0.0032,-0.0416
-0.00021992,0.0056,-0.0432
-0.00021988,0.0032,-0.044
-0.00021984,0.0032,-0.0424
-0.0002198,0.0032,-0.0432
-0.00021976,0.0032,-0.0432
-0.00021972,0.0032,-0.044
-0.00021968,0.0056,-0.044
-0.00021964,0.0032,-0.0432
-0.0002196,0.004,-0.0424
-0.00021956,0.0032,-0.044
-0.00021952,0.004,-0.044
-0.00021948,0.004,-0.0424
-0.00021944,0.0032,-0.0432
-0.0002194,0.004,-0.0432
-0.00021936,0.0032,-0.0432
-0.00021932,0.004,-0.044
-0.00021928,0.0032,-0.0432
-0.00021924,0.0032,-0.0424
-0.0002192,0.004,-0.0432
-0.00021916,0.0032,-0.0424
-0.00021912,0.0032,-0.0432
-0.00021908,0.004,-0.0432
-0.00021904,0.0032,-0.0432
-0.000219,0.004,-0.044
-0.00021896,0.0032,-0.0432
-0.00021892,0.004,-0.0432
-0.00021888,0.0032,-0.0432
-0.00021884,0.0056,-0.0432
-0.0002188,0.004,-0.0424
-0.00021876,0.0032,-0.0432
-0.00021872,0.004,-0.0424
-0.00021868,0.004,-0.0432
-0.00021864,0.0032,-0.0432
-0.0002186,0.004,-0.0432
-0.00021856,0.0032,-0.0424
-0.00021852,0.0048,-0.0432
-0.00021848,0.0032,-0.0432
-0.00021844,0.004,-0.0424
-0.0002184,0.004,-0.044
-0.00021836,0.0048,-0.0432
-0.00021832,0.004,-0.0408
-0.00021828,0.0032,-0.0432
-0.00021824,0.004,-0.0432
-0.0002182,0.004,-0.0432
-0.00021816,0.004,-0.0432
-0.00021812,0.0048,-0.044
-0.00021808,0.0048,-0.044
-0.00021804,0.0048,-0.044
-0.000218,0.0056,-0.0424
-0.00021796,0.0056,-0.0432
-0.00021792,0.004,-0.044
-0.00021788,0.004,-0.0432
-0.00021784,0.004,-0.0424
-0.0002178,0.0056,-0.0432
-0.00021776,0.0056,-0.0432
-0.00021772,0.0048,-0.0432
-0.00021768,0.0048,-0.044
-0.00021764,0.0048,-0.0432
-0.0002176,0.0048,-0.044
-0.00021756,0.0048,-0.0432
-0.00021752,0.0056,-0.044
-0.00021748,0.0048,-0.0432
-0.00021744,0.0056,-0.0432
-0.0002174,0.004,-0.0424
-0.00021736,0.004,-0.0432
-0.00021732,0.004,-0.0432
-0.00021728,0.0056,-0.044
